Date,DRNA,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-11,1.0,-0.897459601375587,-0.316680841622601,-0.7277668897681471,-0.7559072588100432,-0.0,0.0
2020-08-12,1.0,-0.8985314245551733,-0.31583620019975583,-0.7286649650427255,-0.7561498908741168,-0.0,0.0
2020-08-13,1.0,-0.8935234787748919,-0.3317693131857982,-0.7103853400820187,-0.7588207041785199,-0.0,0.0
2020-08-14,1.0,-0.8910711643734281,-0.3332963456132564,-0.7083888149134487,-0.7660156827933127,-0.0,0.0
2020-08-17,1.0,-0.8927237080605185,-0.33751340953649245,-0.7065808456331151,-0.7623645174416454,-0.0,0.0
2020-08-18,1.0,-0.8926534844108716,-0.3364437532400207,-0.7116566688883951,-0.7621269347552395,-0.0,0.0
2020-08-19,1.0,-0.8937462951985774,-0.3390263781861292,-0.7099881446354476,-0.7620776526378186,-0.0,0.0
2020-08-20,1.0,-0.8937210594554547,-0.3366549360992776,-0.7101315058344138,-0.7638451565104648,-0.0,0.0
2020-08-21,1.0,-0.8952536218459372,-0.3327281485049465,-0.7150691022268331,-0.7621623624439586,-0.0,0.0
2020-08-24,1.0,-0.8922520394226865,-0.3160459193089956,-0.7350042449521982,-0.747960577313499,-0.0,0.0
2020-08-25,1.0,-0.8965223194423846,-0.3147337980127539,-0.7569331158238173,-0.7393964110929853,-0.0,0.0
2020-08-26,1.0,-0.8949807236061684,-0.3135750296559905,-0.7597864768683275,-0.7386565836298932,-0.0,0.0
2020-08-27,1.0,-0.877915816799555,-0.33476729093269053,-0.7527535694418691,-0.7430372705358799,-0.0,0.0
2020-08-28,1.0,-0.8781283600904675,-0.3356938934411034,-0.7524007267064625,-0.7414259760483483,-0.0,0.0
2020-08-31,1.0,-0.8812892206007946,-0.3320708477219561,-0.757677026475066,-0.7421558798410753,-0.0,0.0
2020-09-01,1.0,-0.8868395558536404,-0.3234592741634995,-0.7788583351963633,-0.7368656382740889,-0.0,0.0
2020-09-02,1.0,-0.8797116067092533,-0.32309761291045613,-0.783817101871568,-0.7490380664201128,-0.0,0.0
2020-09-03,1.0,-0.8840666541846096,-0.32072645571990266,-0.781651376146789,-0.7581726268489047,-0.0,0.0
2020-09-04,1.0,-0.8608408229963603,-0.32871573943400434,-0.7582633885463863,-0.766062541781178,-0.0,0.0
2020-09-08,1.0,-0.8628427074819823,-0.3331971171706665,-0.7562969017014638,-0.7626495281967457,-0.0,0.0
2020-09-09,1.0,-0.8439361977721032,-0.36046038266533437,-0.7195514599755745,-0.7768772436253284,-0.0,0.0
2020-09-10,1.0,-0.8378917063448122,-0.36788100247296346,-0.7071199202746097,-0.7781345735060717,-0.0,0.0
2020-09-11,1.0,-0.8364472232438397,-0.3703199705774182,-0.7079440970945201,-0.7631114380286871,-0.0,0.0
2020-09-14,1.0,-0.8360979896737339,-0.36497125489765275,-0.7044930242777107,-0.7562342085026914,-0.0,0.0
2020-09-15,1.0,-0.8353850663149409,-0.3672235656188173,-0.7053564886055543,-0.7558437751886862,-0.0,0.0
2020-09-16,1.0,-0.8370411160058737,-0.3666666666666667,-0.6997430249632893,-0.7675844346549193,-0.0,0.0
2020-09-17,1.0,-0.8211358097629421,-0.3953548482386825,-0.6925633261945203,-0.7834354922088472,-0.0,0.0
2020-09-18,1.0,-0.8155006098237056,-0.3961636545071516,-0.6961599586059061,-0.7880400635695015,-0.0,0.0
2020-09-21,1.0,-0.8107169253510716,-0.4000369549150037,-0.7028085735402808,-0.7819660014781966,-0.0,0.0
2020-09-22,1.0,-0.8033395176252318,-0.4215213358070501,-0.6960296846011131,-0.7896846011131725,-0.0,0.0
2020-09-23,1.0,-0.8116281664992746,-0.42007960421083956,-0.6946769333779712,-0.7934010341107763,-0.0,0.0
2020-09-24,1.0,-0.8083843442774995,-0.41576701910591723,-0.689037284362827,-0.7966611018363939,-0.0,0.0
2020-09-25,1.0,-0.8075310703023557,-0.414950843999258,-0.6918567983676497,-0.7955852346503431,-0.0,0.0
2020-09-28,1.0,-0.805244832950589,-0.4151418623601748,-0.6859026594562561,-0.7976516779020669,-0.0,0.0
2020-09-29,1.0,-0.8080463182897861,-0.40402315914489306,-0.6941805225653207,-0.8051514251781472,-0.0,0.0
2020-09-30,1.0,-0.8085248579809156,-0.4036683622322058,-0.6975086325325808,-0.803178257156648,-0.0,0.0
2020-10-01,1.0,-0.808952126871202,-0.39943678672002375,-0.6945679561286497,-0.8023936564398991,-0.0,0.0
2020-10-02,1.0,-0.8139775796366866,-0.3993118502349329,-0.6928484220651893,-0.7936290650782494,-0.0,0.0
2020-10-05,1.0,-0.8119013277118237,-0.40190095787566105,-0.6901882466067532,-0.7943710936055327,-0.0,0.0
2020-10-06,1.0,-0.8135844579563992,-0.40438232240842353,-0.6950541302091057,-0.7945276583123239,-0.0,0.0
2020-10-07,1.0,-0.816076597639724,-0.4015067171379797,-0.6954278928226825,-0.7981147480145477,-0.0,0.0
2020-10-08,1.0,-0.8164817631998812,-0.4002819932470038,-0.6963749026010166,-0.7972988015287001,-0.0,0.0
2020-10-09,1.0,-0.8161273563900846,-0.40073474840433426,-0.695932907822473,-0.798055514323883,-0.0,0.0
2020-10-12,1.0,-0.8136592966315477,-0.40291586288766873,-0.6947618341000148,-0.7984493248256418,-0.0,0.0
2020-10-13,1.0,-0.8028780180247006,-0.4131587731335534,-0.6952119571264326,-0.7975373660201017,-0.0,0.0
2020-10-14,1.0,-0.8020208749722407,-0.4071359834184618,-0.696757717077504,-0.7953216374269007,-0.0,0.0
2020-10-15,1.0,-0.7960448642266824,-0.4079102715466352,-0.6969082054309327,-0.7886289846517119,-0.0,0.0
2020-10-16,1.0,-0.7902688291490779,-0.4219803006739243,-0.6959934829297192,-0.7946382285418055,-0.0,0.0
2020-10-19,1.0,-0.7911823498926482,-0.42292885170652256,-0.69164137114089,-0.7960316872732658,-0.0,0.0
2020-10-20,1.0,-0.7901412617409955,-0.4226018785592782,-0.692145551364544,-0.7930626432956143,-0.0,0.0
2020-10-21,1.0,-0.7914133175144594,-0.42440308468040927,-0.7002076227198576,-0.791524543971526,-0.0,0.0
2020-10-22,1.0,-0.7913346428968534,-0.4235943812312368,-0.6999740558170565,-0.7914458322523258,-0.0,0.0
2020-10-23,1.0,-0.7880327929665765,-0.4294246392402716,-0.6985940572022109,-0.7935601142560375,-0.0,0.0
2020-10-26,1.0,-0.7875032466327779,-0.4284442135727802,-0.6992319394456606,-0.7952209565507773,-0.0,0.0
2020-10-27,1.0,-0.7788319551092734,-0.42295481393975193,-0.7091331955109273,-0.7807147076196101,-0.0,0.0
2020-10-28,1.0,-0.789668442865601,-0.41640763765541744,-0.714624037892244,-0.7797143280047366,-0.0,0.0
