Date,IWF,IWM,MTUM,SPY,TRMD,VLUE,VXX
2020-08-24,-2.164140445126631,-0.9188411358403684,-2.1813123561013046,-2.424309286262471,1.0,-0.9046431312356101,0.0
2020-08-25,-2.1632613908872904,-0.9259472422062351,-2.182062350119904,-2.4209112709832135,1.0,-0.9001438848920864,0.0
2020-08-26,-2.1552070383475184,-0.9247394090083197,-2.170699053265755,-2.4107296547767043,1.0,-0.9015970163526825,0.0
2020-08-27,-2.141751099216211,-0.9357675396673676,-2.1623016631619194,-2.4069967501433758,1.0,-0.9115847830242783,0.0
2020-08-28,-2.15077159014665,-0.9369308923607783,-2.1709000287549123,-2.4140707370842516,1.0,-0.91239336720023,0.0
2020-08-31,-2.1520989074180563,-0.9351159670308606,-2.1736630247268547,-2.4141268928502972,1.0,-0.909047345217558,0.0
2020-09-01,-2.1543482434248418,-0.9400076790170859,-2.170474179305049,-2.4212900748704165,1.0,-0.912651180648877,0.0
2020-09-02,-2.1473946838115343,-0.9359946262354861,-2.168601861625564,-2.4204011131369354,1.0,-0.9236157758372517,0.0
2020-09-03,-2.158811081185071,-0.9461331281262024,-2.180646402462486,-2.4215082724124666,1.0,-0.91198537899192,0.0
2020-09-04,-2.075535832310452,-0.9355112831649514,-2.0975356434708714,-2.398829194599188,1.0,-0.9345670852610707,0.0
2020-09-08,-2.068525519848771,-0.9430056710775047,-2.090453686200378,-2.3968809073724007,1.0,-0.9528355387523628,0.0
2020-09-09,-2.0184977578475336,-0.9545029895366218,-2.025691330343797,-2.369861733931241,1.0,-0.9737481315396114,0.0
2020-09-10,-1.993784210038037,-0.951758048056406,-1.99489748585212,-2.356062714537527,1.0,-0.9807959922070693,0.0
2020-09-11,-1.9825339617410591,-0.9537935495795212,-1.98743184548563,-2.342482210516588,1.0,-0.9750485167729416,0.0
2020-09-14,-1.9844487642321575,-0.949736184393224,-1.9902804776450986,-2.3486994353420347,1.0,-0.9836156623160233,0.0
2020-09-15,-1.976289325583541,-0.9432604483808469,-1.9750899529476889,-2.3439431681889475,1.0,-0.9872681981732632,0.0
2020-09-16,-1.9801220414201182,-0.935003698224852,-1.9740199704142012,-2.3496671597633134,1.0,-1.0068417159763312,0.0
2020-09-17,-1.9734578747803568,-0.9425691297512253,-1.9687413298806993,-2.347359659668917,1.0,-1.0159992601498196,0.0
2020-09-18,-1.96130458817026,-0.9357840427492169,-1.962870831030035,-2.336281555187028,1.0,-1.0168601437258153,0.0
2020-09-21,-1.9573468447719946,-0.940119760479042,-1.9682174113311839,-2.331552280055274,1.0,-1.0151082450483648,0.0
2020-09-22,-1.9595615327929254,-0.9345983787767133,-1.9756816507000736,-2.3259027266028003,1.0,-1.01584377302874,0.0
2020-09-23,-1.938749312305153,-0.9358151476251604,-1.9657986429488354,-2.3060700531817346,1.0,-1.0229231615624428,0.0
2020-09-24,-1.9133636363636364,-0.9100909090909092,-1.9382727272727274,-2.2934545454545456,1.0,-1.0356363636363635,0.0
2020-09-25,-1.915407029684939,-0.9151338553997451,-1.9395374248770716,-2.294755053724276,1.0,-1.0409761427790931,0.0
2020-09-28,-1.907776261937244,-0.9113233287858117,-1.9262391996361983,-2.2947703501591628,1.0,-1.0549340609367894,0.0
2020-09-29,-1.9043904208998548,-0.9024854862119013,-1.921988388969521,-2.2901850507982586,1.0,-1.051977503628447,0.0
2020-09-30,-1.9031994924317956,-0.9001178283331822,-1.9227771231759268,-2.2864134868122905,1.0,-1.0512100063446026,0.0
2020-10-01,-1.9017938032252217,-0.9031527450625113,-1.9202754122123573,-2.2847436129733647,1.0,-1.0496466751223048,0.0
2020-10-02,-1.9018115942028986,-0.8972826086956521,-1.9183876811594203,-2.28768115942029,1.0,-1.0526268115942028,0.0
2020-10-05,-1.8846918489065607,-0.9081872401951926,-1.899060184348455,-2.2826676305801556,1.0,-1.0620820531357311,0.0
2020-10-06,-1.8800035980930105,-0.8914275434019968,-1.8902581631735178,-2.2770531618242327,1.0,-1.0565800125933253,0.0
2020-10-07,-1.8696588868940753,-0.8988330341113105,-1.882495511669659,-2.2670556552962298,1.0,-1.058527827648115,0.0
2020-10-08,-1.8628239499553172,-0.8884718498659517,-1.8767649687220733,-2.2587131367292224,1.0,-1.0497765862377122,0.0
2020-10-09,-1.863202071613537,-0.8854361996606839,-1.876328243593178,-2.2552906509509776,1.0,-1.0491115278149834,0.0
2020-10-12,-1.8585326669046769,-0.8848625490896109,-1.8717422349161015,-2.252588361299536,1.0,-1.0576579792931096,0.0
2020-10-13,-1.8484605087014725,-0.8934404283801874,-1.8686300758589918,-2.2499776885319056,1.0,-1.064078536367693,0.0
2020-10-14,-1.8493664108513297,-0.8927360342673567,-1.8706942709262895,-2.248884526146707,1.0,-1.0621095841513475,0.0
2020-10-15,-1.846606617319183,-0.8910193525372336,-1.8694372603228397,-2.2465887808793368,1.0,-1.064567912244716,0.0
2020-10-16,-1.8437109723461196,-0.8980374665477252,-1.8632471008028546,-2.244959857270294,1.0,-1.0707404103479037,0.0
2020-10-19,-1.8426404995539696,-0.8975914362176628,-1.8616413916146295,-2.2454950936663693,1.0,-1.073148974130241,0.0
2020-10-20,-1.8351120597652082,-0.893721095695482,-1.8552116684453932,-2.2372821060120955,1.0,-1.0723052294557096,0.0
2020-10-21,-1.8351120597652082,-0.8938989683386696,-1.8553895410885806,-2.237015297047314,1.0,-1.0721273568125222,0.0
2020-10-22,-1.8343852786914392,-0.8926126766823717,-1.8534980887189971,-2.2364654635967645,1.0,-1.072806471686372,0.0
2020-10-23,-1.8367854920437372,-0.8894123922126411,-1.856520579607076,-2.2364654635967645,1.0,-1.0704951551249,0.0
2020-10-26,-1.836696595252911,-0.8891457018401635,-1.8563427860254245,-2.236643257178416,1.0,-1.0708507422882032,0.0
2020-10-27,-1.8295856940509914,-0.8784525495750708,-1.8557896600566572,-2.2308781869688383,1.0,-1.0580736543909348,0.0
2020-10-28,-1.8319907940161104,-0.8778436753120297,-1.856864654333009,-2.2308577498450917,1.0,-1.0544392316544215,0.0
