Date,BY,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-10,1.0,-0.0,-1.2540664632268541,-0.0,-0.21092415801114253,-0.33461183123827654,0.0
2020-09-11,1.0,-0.0,-1.2568399261455827,-0.0,-0.20751972248643202,-0.3331561573322889,0.0
2020-09-14,1.0,-0.0,-1.2557423831239682,-0.0,-0.20792882522451947,-0.3340794001622695,0.0
2020-09-15,1.0,-0.0,-1.2493353854764238,-0.0,-0.21080173499370364,-0.3382398209038758,0.0
2020-09-16,1.0,-0.0,-1.2397787262720432,-0.0,-0.2165281365831742,-0.35173537009996636,0.0
2020-09-17,1.0,-0.0,-1.2406954860818515,-0.0,-0.212831100249993,-0.3553832757506811,0.0
2020-09-18,1.0,-0.0,-1.2394267247435717,-0.0,-0.21506252634537024,-0.3556835745398342,0.0
2020-09-21,1.0,-0.0,-1.2375101914588547,-0.0,-0.2178863617194748,-0.35604037223424895,0.0
2020-09-22,1.0,-0.0,-1.235110423406949,-0.0,-0.22070614713743145,-0.3575186383457589,0.0
2020-09-23,1.0,-0.0,-1.233556518314297,-0.0,-0.21963090080459124,-0.3600686434479266,0.0
2020-09-24,1.0,-0.0,-1.2267647554332566,-0.0,-0.2123322288987477,-0.3687875554557197,0.0
2020-09-25,1.0,-0.0,-1.2253259892086332,-0.0,-0.21425359712230216,-0.3707003147482014,0.0
2020-09-28,1.0,-0.0,-1.2243287271093135,-0.0,-0.2115492641276261,-0.37282327828333894,0.0
2020-09-29,1.0,-0.0,-1.223651324103457,-0.0,-0.21165997360217922,-0.37296750821421554,0.0
2020-09-30,1.0,-0.0,-1.2241597169572909,-0.0,-0.2113273242916912,-0.37247634290848847,0.0
2020-10-01,1.0,-0.0,-1.2271387258893225,-0.0,-0.20978746104388354,-0.37069376982901425,0.0
2020-10-02,1.0,-0.0,-1.2265835579514826,-0.0,-0.21060759209344115,-0.3705637915543576,0.0
2020-10-05,1.0,-0.0,-1.2289684210526315,-0.0,-0.20572631578947367,-0.37235087719298243,0.0
2020-10-06,1.0,-0.0,-1.230492769900323,-0.0,-0.2045486452337498,-0.3727642847114979,0.0
2020-10-07,1.0,-0.0,-1.2342509189886914,-0.0,-0.19875410388079806,-0.3730673176754497,0.0
2020-10-08,1.0,-0.0,-1.2342185703468969,-0.0,-0.1981827869542051,-0.37191171934154066,0.0
2020-10-09,1.0,-0.0,-1.2309847317551479,-0.0,-0.19027875052528365,-0.380249334640706,0.0
2020-10-12,1.0,-0.0,-1.2283744781012693,-0.0,-0.18471712388264636,-0.3890492336144814,0.0
2020-10-13,1.0,-0.0,-1.2281596949646743,-0.0,-0.18745093641359203,-0.38805091398452396,0.0
2020-10-14,1.0,-0.0,-1.2294778733779883,-0.0,-0.18511252487318178,-0.38802163616490565,0.0
2020-10-15,1.0,-0.0,-1.2291631634998037,-0.0,-0.18443472899501145,-0.3889355977803934,0.0
2020-10-16,1.0,-0.0,-1.2314809622609768,-0.0,-0.18210620759266527,-0.39020355520663935,0.0
2020-10-19,1.0,-0.0,-1.2315585835646397,-0.0,-0.18179269352622873,-0.3903608377491799,0.0
2020-10-20,1.0,-0.0,-1.2320863107748354,-0.0,-0.17629255989911727,-0.39389099061230204,0.0
2020-10-21,1.0,-0.0,-1.2333258603295594,-0.0,-0.17570900123304564,-0.39334155363748463,0.0
2020-10-22,1.0,-0.0,-1.2310387353551209,-0.0,-0.17803688547564325,-0.39377207242558443,0.0
2020-10-23,1.0,-0.0,-1.230318656988313,-0.0,-0.17908690899918722,-0.39320646842857543,0.0
2020-10-26,1.0,-0.0,-1.2320802848092396,-0.0,-0.18078098281613547,-0.39037927844588344,0.0
2020-10-27,1.0,-0.0,-1.2360135456606307,-0.0,-0.1773529987965632,-0.38532366852313116,0.0
2020-10-28,1.0,-0.0,-1.2355477170291984,-0.0,-0.1760868956636152,-0.38783908625178465,0.0
