Date,AGI,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-10,1.0,-0.926362797922431,-0.23862919275763314,-1.3145478374836173,-1.3745934663365855,-0.0,0.0
2020-09-11,1.0,-0.9198798682425886,-0.24283084673512884,-1.3125847703933344,-1.3687269908932376,-0.0,0.0
2020-09-14,1.0,-0.9197432556343805,-0.23898460499010665,-1.3090101829062302,-1.3583321268278556,-0.0,0.0
2020-09-15,1.0,-0.9184510030864198,-0.24271797839506173,-1.3040123456790123,-1.357349537037037,-0.0,0.0
2020-09-16,1.0,-0.9245638621756149,-0.24037113999903348,-1.2996182283864108,-1.3679505146667954,-0.0,0.0
2020-09-17,1.0,-0.9245665716907326,-0.2394359395373545,-1.2989327280629739,-1.3663012507847587,-0.0,0.0
2020-09-18,1.0,-0.9233370368581229,-0.24047147480798028,-1.300130428481716,-1.366745567846964,-0.0,0.0
2020-09-21,1.0,-0.9215951334910443,-0.24163568773234198,-1.3004876164727466,-1.364167431081929,-0.0,0.0
2020-09-22,1.0,-0.9192723412468635,-0.24710480602200346,-1.3015344528083381,-1.3574116965836711,-0.0,0.0
2020-09-23,1.0,-0.9152975186701999,-0.24418212478920742,-1.3033967718622017,-1.3552878824379666,-0.0,0.0
2020-09-24,1.0,-0.9091476590636255,-0.2386074429771909,-1.2990636254501802,-1.3551020408163266,-0.0,0.0
2020-09-25,1.0,-0.9031964781318786,-0.2460522538041918,-1.2892142788783616,-1.3466838931955212,-0.0,0.0
2020-09-28,1.0,-0.8950423446569608,-0.24398134931963078,-1.2731944047958892,-1.3456085260253117,-0.0,0.0
2020-09-29,1.0,-0.8878733628568736,-0.23744464336191462,-1.2546876472251012,-1.3311975878639404,-0.0,0.0
2020-09-30,1.0,-0.8879992464204974,-0.23605877920120572,-1.2564525244913338,-1.3294084400904296,-0.0,0.0
2020-10-01,1.0,-0.888046702132668,-0.23633538910597432,-1.2547902641118591,-1.3287039216609386,-0.0,0.0
2020-10-02,1.0,-0.8872888135912278,-0.23314038307685067,-1.2532825074121134,-1.3324862346463362,-0.0,0.0
2020-10-05,1.0,-0.8757571488942105,-0.2455275390900127,-1.2409259520120206,-1.3333333333333333,-0.0,0.0
2020-10-06,1.0,-0.8777288484962054,-0.23447015834348353,-1.23943595989881,-1.333130328867235,-0.0,0.0
2020-10-07,1.0,-0.8740820431264325,-0.23658730529959304,-1.2378970017306703,-1.3289676785630757,-0.0,0.0
2020-10-08,1.0,-0.8729173472721334,-0.2294301582116022,-1.239650907733234,-1.3250105007700566,-0.0,0.0
2020-10-09,1.0,-0.8738684087727485,-0.2281847876808213,-1.240363975734951,-1.323938404106393,-0.0,0.0
2020-10-12,1.0,-0.8772453692903467,-0.2283861335324033,-1.2380441375449074,-1.3220734381561146,-0.0,0.0
2020-10-13,1.0,-0.869435649096666,-0.23435462842242502,-1.2346340100577389,-1.3179363009871485,-0.0,0.0
2020-10-14,1.0,-0.8698751397689154,-0.23238911666045473,-1.2354640327991055,-1.3212355572120762,-0.0,0.0
2020-10-15,1.0,-0.8573409122417857,-0.23143398493460882,-1.228753639262443,-1.3038033180830906,-0.0,0.0
2020-10-16,1.0,-0.8590057803468208,-0.23343352601156067,-1.2273294797687861,-1.3045086705202313,-0.0,0.0
2020-10-19,1.0,-0.8631310792033348,-0.23432144511347847,-1.2278369615562759,-1.3064844835572023,-0.0,0.0
2020-10-20,1.0,-0.8600295940072135,-0.2336076944418755,-1.2263941551835753,-1.304078424119116,-0.0,0.0
2020-10-21,1.0,-0.8601350101719992,-0.23446458294803033,-1.225309783613834,-1.3037266506380618,-0.0,0.0
2020-10-22,1.0,-0.8617404975492462,-0.23198927217238507,-1.2222324979191712,-1.3080551188384353,-0.0,0.0
2020-10-23,1.0,-0.8624323949521565,-0.22918689039892756,-1.2247030000462258,-1.3062913141959045,-0.0,0.0
2020-10-26,1.0,-0.8624676285608583,-0.22854236034036257,-1.2259988901220866,-1.307528671846097,-0.0,0.0
2020-10-27,1.0,-0.859356928059218,-0.21919962988665276,-1.2389544297941244,-1.3088595882489011,-0.0,0.0
2020-10-28,1.0,-0.8636637192722559,-0.2152678116753854,-1.242627656127031,-1.3078561177723251,-0.0,0.0
