Date,DOCU,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-10-26,1.0,-0.8987666855794787,-0.0,-0.6503419237315974,-0.43709499208648134,-0.0,0.0
2020-10-27,1.0,-0.8988043769939473,-0.0,-0.6537762008408121,-0.4290229285309639,-0.0,0.0
2020-10-28,1.0,-0.8993440667859274,-0.0,-0.6532796660703638,-0.42889087656529523,-0.0,0.0
2020-10-29,1.0,-0.894727477611055,-0.0,-0.6517407033983749,-0.4189549848763418,-0.0,0.0
2020-10-30,1.0,-0.8914392612168541,-0.0,-0.6583424889390385,-0.4195741901000683,-0.0,0.0
2020-11-02,1.0,-0.8993428291058313,-0.0,-0.6598174194891314,-0.4144339706800678,-0.0,0.0
2020-11-03,1.0,-0.9018045604542617,-0.0,-0.6613550554448969,-0.4097571127032732,-0.0,0.0
2020-11-04,1.0,-0.9023883079847909,-0.0,-0.6602008079847909,-0.40794320342205326,-0.0,0.0
2020-11-05,1.0,-0.9230031182537779,-0.0,-0.6844866874550252,-0.3908011513552411,-0.0,0.0
2020-11-06,1.0,-0.9184156162989132,-0.0,-0.6869255411514626,-0.38858118020418553,-0.0,0.0
